Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cluster
Standard Class,Consumer,United States,Raleigh,North Carolina,South,Furniture,Furnishings,46.15199999999999,3.0,0.2,12.114899999999999,0
First Class,Consumer,United States,Hialeah,Florida,South,Technology,Machines,32.984999999999985,3.0,0.5,-1.979099999999999,0
Same Day,Home Office,United States,Los Angeles,California,West,Office Supplies,Storage,481.32,4.0,0.0,125.14320000000001,0
Same Day,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,6.3840000000000146,1.0,0.2,2.1545999999999985,0
First Class,Consumer,United States,Lake Forest,California,West,Office Supplies,Appliances,542.94,3.0,0.0,152.0232,0
First Class,Consumer,United States,Lake Forest,California,West,Furniture,Furnishings,54.920000000000016,4.0,0.0,19.7712,0
First Class,Corporate,United States,Long Beach,New York,East,Furniture,Chairs,1448.8200000000002,10.0,0.1,209.274,0
Second Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,353.88,6.0,0.0,17.694,0
Standard Class,Consumer,United States,Redding,California,West,Technology,Phones,333.576,3.0,0.2,25.0182,0
Standard Class,Home Office,United States,San Antonio,Texas,Central,Office Supplies,Labels,60.144000000000005,6.0,0.2,20.2986,0
Second Class,Corporate,United States,Houston,Texas,Central,Technology,Accessories,85.19999999999999,6.0,0.2,20.235,0
Standard Class,Consumer,United States,Leominster,Massachusetts,East,Office Supplies,Labels,3.1500000000000057,1.0,0.0,1.5120000000000005,0
Standard Class,Consumer,United States,Leominster,Massachusetts,East,Office Supplies,Paper,22.72,4.0,0.0,10.224,0
Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,14.909999999999997,3.0,0.0,4.6221,0
Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,1158.12,4.0,0.0,335.8548,0
Standard Class,Corporate,United States,Springfield,Missouri,Central,Technology,Copiers,599.99,1.0,0.0,233.9961,0
Standard Class,Consumer,United States,Waco,Texas,Central,Office Supplies,Storage,23.96799999999999,2.0,0.2,2.396799999999999,0
Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,638.288,7.0,0.2,-31.914400000000008,0
Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,13.20799999999997,1.0,0.2,4.622799999999998,0
Standard Class,Consumer,United States,Auburn,New York,East,Office Supplies,Binders,15.527999999999992,3.0,0.2,5.823,0
Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,104.85,1.0,0.0,50.328,0
Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,30.47999999999999,3.0,0.0,7.924800000000001,0
Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,112.648,1.0,0.2,11.264800000000001,0
Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Machines,71.97600000000003,3.0,0.2,24.2919,0
Second Class,Consumer,United States,Chico,California,West,Office Supplies,Art,2.2100000000000364,1.0,0.0,0.5966999999999985,0
Second Class,Consumer,United States,Chico,California,West,Office Supplies,Envelopes,15.52000000000001,4.0,0.0,7.4496,0
Second Class,Consumer,United States,Chico,California,West,Office Supplies,Paper,36.44,4.0,0.0,16.398,0
Standard Class,Consumer,United States,Springfield,Oregon,West,Furniture,Bookcases,217.764,6.0,0.7,28.770872676991154,0
Standard Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Supplies,39.072,6.0,0.2,4.395600000000002,0
Standard Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Binders,22.637999999999977,7.0,0.7,-16.6012,0
Standard Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Art,95.144,7.0,0.2,10.703699999999998,0
Second Class,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,12.320000000000022,5.0,0.2,1.847999999999999,0
Second Class,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,4.419000000000011,3.0,0.7,-3.093300000000003,0
First Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Fasteners,35.0,7.0,0.0,16.8,0
First Class,Consumer,United States,Bakersfield,California,West,Furniture,Chairs,72.78399999999999,1.0,0.2,0.0,0
First Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Appliances,97.84,2.0,0.0,25.4384,0
First Class,Consumer,United States,Bakersfield,California,West,Furniture,Furnishings,51.75,1.0,0.0,15.525,0
First Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Binders,46.672,2.0,0.2,16.3352,0
Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,1395.54,9.0,0.0,362.8404,0
Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,117.36,4.0,0.0,36.3816,0
Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Labels,18.900000000000006,3.0,0.0,8.694000000000003,0
Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,77.51999999999998,2.0,0.0,37.9848,0
Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,421.372,2.0,0.3,-6.019599999999997,0
First Class,Consumer,United States,El Paso,Texas,Central,Technology,Phones,575.968,4.0,0.2,43.1976,0
First Class,Consumer,United States,El Paso,Texas,Central,Office Supplies,Paper,10.368000000000023,2.0,0.2,3.6287999999999982,0
First Class,Consumer,United States,Thousand Oaks,California,West,Technology,Phones,15.984000000000037,2.0,0.2,1.1987999999999985,0
Standard Class,Home Office,United States,Springfield,Ohio,East,Office Supplies,Art,10.271999999999991,3.0,0.2,1.1555999999999997,0
Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Storage,61.792,4.0,0.2,6.179200000000002,0
Standard Class,Corporate,United States,Dallas,Texas,Central,Furniture,Bookcases,205.9992,3.0,0.32,-27.2646,0
Second Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Paper,12.192000000000007,3.0,0.2,4.114799999999999,0
Second Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Appliances,87.168,2.0,0.2,8.7168,0
Second Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Art,31.744,2.0,0.2,8.332799999999999,0
Standard Class,Corporate,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,132.224,4.0,0.2,-18.180799999999998,0
Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Paper,105.52,4.0,0.0,48.5392,0
Standard Class,Corporate,United States,San Diego,California,West,Furniture,Furnishings,91.95999999999998,2.0,0.0,15.6332,0
Standard Class,Corporate,United States,San Diego,California,West,Technology,Phones,1487.976,3.0,0.2,185.997,0
First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,19.440000000000026,3.0,0.0,9.331200000000003,0
First Class,Consumer,United States,Tampa,Florida,South,Technology,Accessories,11.671999999999997,1.0,0.2,-0.7295000000000016,0
Same Day,Consumer,United States,Utica,New York,East,Technology,Phones,279.96,4.0,0.0,78.3888,0
Same Day,Consumer,United States,Utica,New York,East,Office Supplies,Binders,12.912000000000006,3.0,0.2,4.680599999999998,0
Same Day,Consumer,United States,Utica,New York,East,Office Supplies,Binders,17.087999999999994,4.0,0.2,5.767199999999999,0
Same Day,Consumer,United States,Utica,New York,East,Office Supplies,Labels,93.15,9.0,0.0,44.712,0
Same Day,Consumer,United States,Utica,New York,East,Office Supplies,Labels,11.52000000000001,4.0,0.0,5.6448,0
Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,238.62,2.0,0.0,4.772400000000001,0
Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,7.77000000000001,1.0,0.0,2.097899999999999,0
Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Tables,285.48,5.0,0.2,-10.7055,0
Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,19.168000000000035,4.0,0.2,6.469200000000001,0
Same Day,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,26.135999999999996,3.0,0.2,1.9602000000000004,0
Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,419.4,4.0,0.0,201.312,0
Second Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,90.80099999999999,1.0,0.1,14.1246,0
Second Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,181.764,2.0,0.1,-8.078400000000002,0
Second Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,5.560000000000002,2.0,0.0,2.224,0
Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Tables,581.96,2.0,0.0,104.75280000000001,0
Standard Class,Consumer,United States,Richmond,Indiana,Central,Furniture,Chairs,29.980000000000018,1.0,0.0,8.0946,0
Standard Class,Consumer,United States,San Diego,California,West,Technology,Accessories,519.96,4.0,0.0,176.7864,0
Standard Class,Consumer,United States,Concord,North Carolina,South,Office Supplies,Labels,6.264000000000038,3.0,0.2,2.035800000000002,0
Standard Class,Consumer,United States,Concord,North Carolina,South,Furniture,Chairs,363.92,5.0,0.2,0.0,0
Standard Class,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,64.19999999999996,5.0,0.7,28.770872676991154,0
Standard Class,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,38.52000000000001,3.0,0.7,-26.964,0
Standard Class,Consumer,United States,Miami,Florida,South,Technology,Accessories,72.6,5.0,0.2,-8.167499999999997,0
Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,57.567999999999984,4.0,0.2,5.756799999999998,0
Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,83.69999999999999,5.0,0.0,3.347999999999999,0
Second Class,Home Office,United States,Arlington,Virginia,South,Office Supplies,Paper,32.400000000000006,5.0,0.0,15.552,0
Second Class,Home Office,United States,Arlington,Virginia,South,Furniture,Furnishings,47.98000000000002,2.0,0.0,11.0354,0
Standard Class,Consumer,United States,San Diego,California,West,Technology,Phones,415.968,4.0,0.2,51.996,0
Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Storage,304.9,5.0,0.0,6.097999999999999,0
Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,80.95999999999998,4.0,0.0,29.1456,0
Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Storage,777.21,7.0,0.0,54.4047,0
Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Paper,32.400000000000006,5.0,0.0,15.552,0
Standard Class,Consumer,United States,San Diego,California,West,Furniture,Chairs,225.568,2.0,0.2,2.819600000000001,0
Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,36.599999999999994,3.0,0.0,15.372,0
Standard Class,Home Office,United States,Roseville,Minnesota,Central,Office Supplies,Appliances,715.64,2.0,0.0,178.91,0
Standard Class,Home Office,United States,Roseville,Minnesota,Central,Office Supplies,Storage,795.51,3.0,0.0,143.1918,0
Standard Class,Home Office,United States,Roseville,Minnesota,Central,Technology,Copiers,549.99,1.0,0.0,274.995,0
Standard Class,Home Office,United States,Roseville,Minnesota,Central,Office Supplies,Binders,74.75999999999999,3.0,0.0,34.3896,0
Standard Class,Home Office,United States,Roseville,Minnesota,Central,Furniture,Furnishings,29.22,3.0,0.0,12.8568,0
Standard Class,Home Office,United States,Virginia Beach,Virginia,South,Office Supplies,Binders,9.639999999999986,2.0,0.0,4.723600000000001,0
Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Storage,33.488,7.0,0.2,-1.2558000000000007,0
Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Supplies,23.039999999999992,3.0,0.2,-4.896000000000001,0
Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Binders,1.3619999999999948,1.0,0.8,-2.1792000000000016,0
Standard Class,Corporate,United States,Dallas,Texas,Central,Furniture,Furnishings,14.759999999999991,5.0,0.6,-11.439,0
Second Class,Consumer,United States,Concord,California,West,Furniture,Bookcases,239.666,2.0,0.15,14.098,0
Standard Class,Consumer,United States,Conway,Arkansas,South,Furniture,Tables,301.96,2.0,0.0,45.294,0
Second Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,7.967999999999961,2.0,0.2,2.8884000000000007,0
Second Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,109.91999999999999,2.0,0.0,53.8608,0
Second Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,19.440000000000026,3.0,0.0,9.331200000000003,0
Second Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Art,11.159999999999997,2.0,0.0,4.352399999999999,0
Second Class,Corporate,United States,Meriden,Connecticut,East,Office Supplies,Appliances,79.47,3.0,0.0,22.2516,0
Second Class,Corporate,United States,Meriden,Connecticut,East,Office Supplies,Art,4.560000000000002,2.0,0.0,2.0063999999999993,0
Second Class,Corporate,United States,Meriden,Connecticut,East,Furniture,Chairs,1133.35,5.0,0.0,294.671,0
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.671999999999997,1.0,0.2,0.5839999999999996,0
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,104.57999999999998,6.0,0.7,28.770872676991154,0
Standard Class,Home Office,United States,Cheyenne,Wyoming,West,Furniture,Chairs,1603.136,4.0,0.2,100.196,0
Same Day,Corporate,United States,Anaheim,California,West,Furniture,Tables,1293.4880000000003,7.0,0.2,80.843,0
Standard Class,Consumer,United States,Bloomington,Indiana,Central,Furniture,Furnishings,127.95,3.0,0.0,21.7515,0
Standard Class,Home Office,United States,Columbus,Georgia,South,Office Supplies,Storage,59.75999999999999,1.0,0.0,16.7328,0
Same Day,Home Office,United States,Jonesboro,Arkansas,South,Office Supplies,Binders,108.08,7.0,0.0,54.04,0
Same Day,Home Office,United States,Jonesboro,Arkansas,South,Office Supplies,Binders,9.539999999999992,3.0,0.0,4.388400000000001,0
First Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,11.736000000000018,3.0,0.2,1.0269000000000013,0
Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Binders,447.86,7.0,0.0,219.4514,0
Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Paper,17.939999999999998,3.0,0.0,8.790599999999998,0
Standard Class,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Appliances,245.88,6.0,0.0,68.8464,0
Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,192.16,4.0,0.0,92.23680000000002,0
Standard Class,Corporate,United States,San Diego,California,West,Furniture,Chairs,801.568,2.0,0.2,50.098,0
Standard Class,Corporate,United States,San Diego,California,West,Office Supplies,Paper,368.91,9.0,0.0,180.7659,0
Standard Class,Corporate,United States,San Diego,California,West,Furniture,Chairs,885.528,9.0,0.2,28.770872676991154,0
Second Class,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,28.28,2.0,0.0,7.352800000000002,0
Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,4912.59,3.0,0.0,196.5036,1
Same Day,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,14.352000000000004,3.0,0.2,5.023199999999999,0
Same Day,Consumer,United States,San Francisco,California,West,Technology,Accessories,179.97,3.0,0.0,86.3856,0
First Class,Corporate,United States,Cranston,Rhode Island,East,Office Supplies,Storage,42.75999999999999,1.0,0.0,11.1176,0
Standard Class,Consumer,United States,Owensboro,Kentucky,South,Office Supplies,Paper,45.68000000000001,2.0,0.0,21.0128,0
